page_id,Price Info?,Sold Unit,# Rotation,WF,$ / g Fiber,total_fiber_g,$ / lb,g Fiber / 100 Calories,Vol (fl oz),vol,Weight (oz),Price Ledger,$ / oz,fat_monounsat_g,Plant,Nutritional Sanity,serving unit,Amount Needed,weight_unit,Remove,fat_sat_g,density,Clear,fat_unsat_g,Quantity Unit,cholesterol_mg,Vol (gallon),Section,Cal. Difference,$ / g Protein,Add,$ / cup,serving_size_g,g Protein / 100 Calories,Vol (tsp),Complete,$ / g Carbs,serving_size_mL,density_unit,Weight (g),-1,Recipes Used In,ID,weight,price,# Recipes,% Difference,density_mass,Nuke,Chosen Label,total_carbs_g,$ / g,vol_unit,total_fat_g,$ / tsp,total_sugar_g,serving size,density_vol,total_servings,density (g/mL),Magnitude,Vegan,🧮 Ingredient Amounts,Cuisines,Label Log,total_protein_g,$ / 100 Calories,Paleo,Label,$ / tbsp,Avg. Weight / Unit (g),Last edited by,# Cuisines,Supplier,Amount Unit,Vegetarian,Gluten Free,Vol (tbsp),Vol (mL),$ / qty,Recipes,Step Value,qty,Weight (lbs),calories,sodium_mg,serving_size_qty,Sold Unit Override,Keto,$ / g Fat,+1,Last edited time,fat_polyunsat_g,Vol (cups),Ingredient
0fcc58cb-988c-4974-8854-9d73daaf19ff,,head,,OG BOSTON BUTTER LETTUCE,,1.0,,,,,,,,0.033,Lettuce,,cup,0,,,0.0,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,1.99,,,,,,1.0,,,0.3,,0.8,1.0,,,,,Yes,,,,1.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,8.0,8.0,,,Yes,,,,0.04,,Romaine Lettuce
118b6b98-3e92-4a67-bf98-9810b784e561,,box,,DRSCL OG BLACKBERRIES 6OZ,,7.6,,,,,,,,0.2,Blackberries,,cup,0,oz,,0.1,,,0.3,Unit,0.0,,Produce,,,,,,,,,,,,,,,,6.0,4.99,,,,,,14.7,,,0.7,,7.4,1.0,,,,,Yes,,,,2.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,62.0,1.8,,box,Yes,,,,0.4,,Blackberries
14c4d519-b2eb-4a7b-a89c-2c1dc277695f,,package,,,,1.3,,,,,,,,0.02,Portobello Mushrooms,,cup,0,,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,5.9,,,0.5,,1.0,1.0,,,,,Yes,,,,3.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,15.0,3.0,,package,Yes,,,,0.1,,Chestnut Mushrooms
17f40a76-cdd5-42a3-b15d-dee3afa45c99,,bunch,,OG CILANTRO BUNCH,,0.9,,,,,,,,0.0,Coriander,,tbsp,0,oz,,0.001,40.0,,0.01,Unit,0.0,,Fresh Herbs,,,,,,,,,,,g / cup,,,,,2.0,1.49,,,,,,0.1,,,0.5,,0.3,1.0,,,,,Yes,,,,0.6,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,5.0,1.1,,,Yes,,,,0.06,,Coriander
1b6863ab-2292-4f2d-8167-6f115a5787fb,,unit,,,,1.4,,,,,,,,0.021,Apricot,,unit,0,,,0.09,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,3.9,,,0.4,,3.9,1.0,,,,,Yes,,,,0.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,48.0,1.0,, ,No,,,,0.1,,Apricot
1dac3d82-1b83-4fb2-a102-cb8e87a0e81c,,fruit,,,,2.8,,,,,,,,0.2,Kaffir Lime,,unit,0,,,0.2,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.6,,0.9,1.0,,,,,Yes,,,,1.9,,Yes,,,,,,Unknown,,Yes,Yes,,,,,1.0,,,43.0,1.0,,,Yes,,,,0.2,,Kaffir Lime
22b5efce-47e6-45ae-9073-ea3812983563,,fruit,,HASS AVOCADO LARGE,,3.0,,,,,,,,6.7,Avocado,,unit,0,,,4.3,,,6.5,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,1.49,,,,,,0.5,,,11.0,,0.3,0.5,,,,,Yes,,,,1.45,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,80.0,7.0,, ,Yes,,,,3.5625,,Avocado
244a42a9-102e-4b87-b120-128021b1e49d,,bunch,,OG ITALIAN PARSLEY BUNCH,,2.0,,,,,,,,0.177,Parsley,,cup,0,oz,,0.08,60.0,,0.0,Unit,0.0,,Fresh Herbs,,,,,,,,,,,g / cup,,,,,3.0,1.49,,,,,,3.8,,,0.47,,0.51,1.0,,,,,Yes,,,,1.782,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,22.0,34.0,,,Yes,,,,0.074,,Parsley
269d8646-a614-4687-8c1f-6061720686ab,,bunch,,OG BANANA,,3.1,,,,,,,,0.1,Bananas,,g,0,lbs,,0.1,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,2.25,2.0,,,,,,27.0,,,0.4,,14.0,118.0,,,,,Yes,,,,1.3,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,5.0,,105.0,1.0,,,No,,,,0.1,,Bananas
276d0bdd-be1b-4e0d-b286-5c0a5cd8a299,,bottle,,"Healthy Boy Thin Soy Sauce, 10 Fl Oz, Product of Thailand, soy sauce, 10.0Fl OzHealthy Boy Thin Soy Sauce, 10 Fl Oz, Product of Thailand, soy sauce, 10.0Fl Oz",,0.0,,,,300.0,,,,0.0,Soy,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,9.99,,,,,,5.0,,mL,0.0,,1.74,1.0,,,,,Yes,,,,0.3,,No,,,,,,Joong Bo,,Yes,No,,,,,1.0,1.0,,8.0,1039.0,,,No,,,,0.1,,Thin Soy Sauce
2a43e7fe-a7fd-458c-abd6-1c016f640be2,,potato,,RUSSET POTATO,,4.589,,,,,,,,0.104,Potatoes,,lb,1,lbs,,0.246,,,0.046,Unit,0.0,,Produce,,,,,,,,,,,,,,,,2.07,2.05,,,,,,53.5122,,,0.0552,,0.6,0.69,,,,,Yes,,,,5.84,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,3.0,,286.0,24.0,, ,No,,,,0.4158,,Russet Potato
31ff3dfe-ba26-4c0b-bf32-9cf45894f362,,bag,,365WFM OG JASMINE RICE,,1.0,,,,,,,,0.0,Rice,,cup,0,lbs,,0.0,180.0,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,2.0,7.99,,,,,,35.0,,,0.0,,0.0,0.25,,,,,Yes,,,,3.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,150.0,0.0,,,No,,,,0.0,,Jasmine Rice
3247b75a-4b1e-470d-ab02-97fe65057bf5,,bag,,WNDPST LS SHLD PISTACHIOS,,3.0,,,,,,,,7.0,Pistachios,,cup,0,oz,,1.5,112.0,,10.5,Unit,0.0,,Raw Foods,,,,,,,,,,,g / cup,,,,,6.0,7.99,,,,,,8.0,,,13.0,,2.0,0.25,,,,,Yes,,,,6.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,160.0,65.0,,,No,,,,3.5,,Pistachios
3313d2f6-7641-4de2-a51b-4bf12db48814,,bag,,,,4.0,,,,,,,,1.0,Flaxseed,,tbsp,0,oz,,0.5,8.5,,6.5,Unit,0.0,,Raw Foods,,,,,,,,,,,g / tbsp,,,,,14.0,4.69,,,,,,5.0,,,7.0,,0.0,2.0,,,,,Yes,,,,4.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,100.0,10.0,,,Yes,,,,4.5,,Flaxseed
3400de69-5f3c-4a01-9c48-74947fc928e7,,unit,,ZUCCHINI,,1.0,,,,,,,,0.2,Zucchini,,cup,0,lbs,,0.1,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.49,0.98,,,,,,2.6,,,0.4,,3.0,1.0,,,,,Yes,,,,1.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,19.0,8.0,, ,Yes,,,,0.2,,Zucchini
3426e039-74d4-45a2-87bd-d0f6f0e8b4a6,,bag,,365WFM HZLNTS,,3.4,,,,,,,,6.3,Hazelnut,,oz,0,oz,,15.7,120.0,,15.2,Unit,0.0,,Raw Foods,,,,,,,,,,,g / cup,,,,,8.0,5.99,,,,,,17.2,,,21.5,,0.9,1.0,,,,,Yes,,,,4.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,175.0,2.0,,,Yes,,,,5.2,,Hazelnut
34623b37-3753-4f8f-a03b-5aea3e789851,,bunch,,OG CARROTS BUNCH,,1.7,,,,,,,,0.009,Carrots,,unit,0,g,,0.02,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,365.0,2.29,,,,,,6.0,,,0.15,,2.89,1.0,,,,,Yes,,,,0.57,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,5.0,,25.0,42.0,,,No,,,,0.071,,Carrots
46f28d45-fb81-4c50-83ec-b5e7f0e4d868,,bag,,,,3.0,,,,,,,,0.5,Chestnuts,,oz,0,,,0.2,,,1.0,Unit,0.0,,Raw Foods,,,,,,,,,,,,,,,,,,,,,,,28.0,,,4.0,,4.2,1.0,,,,,Yes,,,,3.17,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,69.0,3.0,,,No,,,,0.3,,Chestnuts
473589b9-acc8-4c93-9f92-ed539cd08fcf,,bottle,,365WFM OG BLACK BEAN,,9.0,,,,,,,,0.0,Black Beans,,cup,0,oz,,0.0,260.0,,0.0,Unit,0.0,,Canned Food,,,,,,,,,,,g / cup,,,,,15.0,1.49,,,,,,20.0,,,0.0,,0.5,0.5,,,,,Yes,,,,7.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,110.0,85.0,,,No,,,,0.0,,Black Beans
4aae42bc-705f-490b-a23a-5edc6ce4d992,,package,,,,0.8,,,,,,,,0.02,Thai Eggplant,,unit,0,,,0.1,,,0.148,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,5.9,,,0.2,,2.3,1.0,,,,,Yes,,,,0.8,,Yes,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,,,52.0,1.0,,package,Yes,,,,0.086,,Thai Eggplant
4aea3cc0-e0aa-4011-84f1-7ca8cf01e0cf,,package,,MRYTURK OG GRND TRKY BRST,,0.0,,,,,,,,2.0,,,oz,0,lbs,,7.8,,,4.0,Unit,88.0,,Meat,,,,,,,,,,,,,,,,1.0,9.99,,,,,,0.0,,,12.0,,0.0,4.0,,,,,No,,,,92.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,506.4,116.0,,,Yes,,,,0.4,,Ground Turkey
52ad9059-f627-47d6-bb14-e74dec269c02,,head,,OG BROCCOLI,,5.1,,,,,,,,0.1,Broccoli,,cup,0,lbs,,0.1,156.0,,0.4,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,1.19,3.56,,,,,,11.0,,,0.6,,2.2,1.0,,,,,Yes,,,,3.7,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,55.0,64.0,,head,Yes,,,,0.3,,Broccoli
58a5d734-34ff-4d6f-87e1-d479410d1ffc,,cup,,,,8.8,,,,,,,,0.2,Peas,,cup,0,,,0.2,,,0.3,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,21.0,,,0.4,,8.2002,1.0,,,,,Yes,,,,8.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,117.0,4.0,,,No,,,,0.8,,Peas
5cf5429d-47ee-4e3c-946d-9cccfedd040a,,package,,PNMNR CKN BREASTS B/S,,0.0,,,,,,,,1.2,,,oz,0,lbs,,6.12,,,2.192,Unit,114.0,,Meat,,,,,,,,,,,,,,,,1.21,8.46,,,,,,0.0,,,4.4,,0.0,4.0,,,,,No,,,,25.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,3.0,,120.0,330.0,,,Yes,,,,1.2,,Chicken Breasts
5db9e1e1-cc6c-4c4f-a956-375bab074d94,,box,,POM SEEDS,,11.9,,,,,,,,0.0,Pomegranate,,oz,0,lbs,,0.0,6.1,,0.0,Unit,0.0,,Produce,,,,,,,,,,,oz / cup,,,,,0.66,9.89,,,,,,54.9,,,3.6,,40.6,10.5,,,,,Yes,,,,4.8,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,238.6,0.0,,box,No,,,,0.0,,Pomegranate
5e4a55b5-e8df-47ed-9ff8-d08c96b3a437,,bag,,365WFM BELL PEPPER MIX,,1.9,,,,,,,,0.1,Capsicum,,unit,0,oz,,0.03,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,12.0,4.99,,,,,,4.6,,,0.4,,3.9,1.0,,,,,Yes,,,,0.9,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,3.0,,31.0,3.0,,bag,Yes,,,,0.1,,Bell Peppers
63b9584b-4640-46f6-bdc5-e39ee5bba05e,,package,,NCS SMOKED PORK BACON,,0.0,,,,,,,,3.36,,,g,0,oz,,2.0,,,2.0,Unit,12.0,,Deli,,,,,,,,,,,,,,,,12.0,8.29,,,,,,0.0,,,4.0,,0.0,68.0,,,,,No,,,,3.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,10.0,,60.0,120.0,,,Yes,,,,3.4,,Bacon
67e80cbc-3bee-434b-ac81-72f99badf666,,bag,,365WFM OG RSTD ALMONDS,,3.0,,,,,,,,10.0,Almonds,,g,0,oz,,1.0,120.0,,15.0,Unit,0.0,,Raw Foods,,,,,,,,,,,g / cup,,,,,10.0,7.49,,,,,,6.0,,,16.0,,1.0,30.0,,,,,Yes,,,,6.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,180.0,0.0,,,Yes,,,,4.0,,Almonds
69b1a3c4-e6f5-40e9-b13c-6de89b83f0d1,,root,,OG GINGER ROOT,,2.0,,,,,,,,0.1,Ginger,,g,0,lbs,,0.2,7.0,,0.1,Unit,0.0,,Produce,,,,,,,,,,,g / tbsp,,,,,0.1,0.5,,,,,,1.8,,,0.8,,1.7,10.0,,,,,Yes,,,,1.8,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,48.0,12.0,,,Yes,,,,0.1,,Ginger
6af173bf-18e7-4d79-9851-9340b0cd5f1f,,bag,,365WFM PECAN HALVES,,3.0,,,,,,,,11.0,Pecans,,cup,0,oz,,1.5,112.0,,17.0,Unit,0.0,,Raw Foods,,,,,,,,,,,g / cup,,,,,12.0,8.99,,,,,,4.0,,,20.0,,1.0,0.25,,,,,Yes,,,,3.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,190.0,0.0,,,Yes,,,,6.0,,Pecans
6c1cb72e-649b-4007-8410-77d5e340c7b2,,head,,,,2.2,,,,,,,,0.01,Cabbage,,cup,0,,,0.046,,,0.03,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,5.3,,,0.1,,2.45,1.0,,,,,Yes,,,,1.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,22.0,27.0,,,Yes,,,,0.1,,Red Cabbage
6fe54987-e37d-4c45-a338-774f232fccbf,,package,,365WFM OG ROLLED OATS,,4.0,,,,,,,,0.0,Oats,,cup,0,oz,,0.0,80.0,,2.5,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,18.0,4.49,,,,,,27.0,,,2.5,,0.0,0.5,,,,,Yes,,,,5.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,150.0,0.0,,,No,,,,0.0,,Oats
70a54236-c761-4247-930f-2309b467505d,,bag,,365WFM UNSLT PINE NUTS,,3.0,,,,,,,,5.0,Pine Nuts,,oz,0,oz,,3.0,0.575,,15.0,Unit,0.0,,Raw Foods,,,,,,,,,,,g / mL,,,,,8.0,15.49,,,,,,6.0,,,18.0,,0.0,1.0,,,,,Yes,,,,3.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,190.0,20.0,,,Yes,,,,3.7,,Pine Nuts
74264b45-cd28-4263-9c60-719dee66bdbe,,bag,,,,0.0,,,,,,,,0.0,Garlic,,unit,0,oz,,0.0,4.8,,0.0,Unit,0.0,,Produce,,,,,,,,,,,oz / cup,,,,,6.0,3.99,,,,,,1.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,43.0,,5.0,0.0,,bag,Yes,,,,0.0,,Garlic Cloves
75c6968f-5c00-4070-babe-43dcca844e48,,jar,,"365 by Whole Foods Market, Sesame Seed, 2.08 oz",,1.1,,,,,,,,3.5,Sesame,,tbsp,0,oz,,1.3,3.0,,3.5,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,2.08,3.49,,,,,,0.7,,,4.0,,0.067,1.0,,,,,Yes,,,,1.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,52.0,5.0,,jar,Yes,,,,3.7,,White Sesame Seeds
760f8918-85c0-4b99-9bec-8e2196471954,,bag,,,,3.7,,,,,,,,0.1,Green Beans,,cup,0,,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,7.1,,,0.2,,3.6,1.0,,,,,Yes,,,,2.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,31.0,4.0,,,Yes,,,,0.1,,Green Beans
767be8e2-70cd-4956-a6d1-b4855b763aed,,box,,MYRF OG ROSEMARY,,0.1,,,,,,,,0.01,Rosemary,,tbsp,0,oz,,0.1,,,0.1,Unit,0.0,,Fresh Herbs,,,,,,,,,,,,,,,,0.75,2.99,,,,,,1.58,,,0.4,,0.0,1.0,,,,,Yes,,,,0.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,2.0,1.1,,box,Yes,,,,0.1,,Rosemary
76ed0164-673a-4f58-b5be-3ca89fa0466a,,bunch,,OG RED RADISH BUNCH,,0.9,,,,,,,,0.0,Radishes,,cup,0,g,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,240.0,2.49,,,,,,4.0,,,0.1,,2.5,1.0,,,,,Yes,,,,0.8,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,16.0,,16.0,23.0,,,Yes,,,,0.1,,Radishes
783221d8-d9e5-4940-b90c-a29e3d918a89,,package,,365WFM DRY RSTD MAC NUTS,,2.0,,,,,,,,17.0,Macadamia Nuts,,cup,0,oz,,3.5,112.0,,17.0,Unit,0.0,,Raw Foods,,,,,,,,,,,g / cup,,,,,8.0,11.49,,,,,,4.0,,,21.0,,1.0,0.25,,,,,Yes,,,,2.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,200.0,110.0,,,Yes,,,,0.0,,Macadamia Nuts
79e904f9-31ab-489b-84c8-f8ef28c2edf5,,bag,,365WFM OG WHITE QUINOA,,3.0,,,,,,,,1.1,Quinoa,,cup,0,lbs,,0.0,180.0,,1.5,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,1.0,5.99,,,,,,31.0,,,2.5,,1.0,0.25,,,,,Yes,,,,6.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,160.0,7.0,,bag,No,,,,1.7,,Quinoa
7c5f3ee8-7145-4e49-8eea-6e38dca862a3,,unit,,OG HONEYCRISP APPLE,,2.4,,,,,,,,0.02,Apple,,unit,0,lbs,,0.02,,,0.07,Unit,0.0,,Produce,,,,,,,,,,,,,,,,1.42,5.67,,,,,,25.0,,,0.2,,19.0,1.0,,,,,Yes,,,,0.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,3.0,,95.0,0.0,, ,No,,,,0.1,,Apple
84452e10-b6e4-4402-b730-08d0c8e4938e,,pepper,,,,2.8,,,,,,,,0.04,Capsicum,,unit,0,lbs,,0.031,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,1.0,3.99,,,,,,4.0,,,0.8,,1.66,1.0,,,,,Yes,,,,0.9,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,10.0,,26.0,1.0,, ,Yes,,,,0.1,,Jalapeño Peppers
855f8325-cc63-4b01-b248-4c5d703bcb22,,bunch,,OG LEEKS,,1.6,,,,,,,,0.1,Leeks,,unit,0,lbs,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,1.32,3.95,,,,,,13.7,,,0.2,,3.9,0.75,,,,,Yes,,,,1.3,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,4.0,,54.0,14.0,, ,Yes,,,,0.3,,Leeks
85f0c438-3fa5-4265-9bb5-2c970713bf58,,package,,,,0.0,,,,,,,,6.96,,,oz,0,lbs,,13.7,,,3.5,Unit,220.0,,Meat,,,,,,,,,,,,,,,,1.15,5.74,,,,,,0.0,,,20.0,,0.0,4.0,,,,,No,,,,81.8,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,6.0,,262.4,241.6,,,Yes,,,,1.3,,Chicken Thighs (Skin On)
886c6680-5d6a-46b4-a985-b5a5f53d999a,,lime,,LIME,,1.1,,,,,,,,0.01,Lime,,unit,0,,,0.1,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,0.49,,,,,,1.1,,,0.5,,0.99,1.0,,,,,Yes,,,,0.8,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,30.0,11.0,, ,Yes,,,,0.2,,Lime
8a76fe2c-0c5f-4b5d-b256-8a251ab4a458,,pack,,ORGNC OG GRND BEEF,,0.0,,,,,,,,2.4,,,oz,0,lbs,,3.5,,,5.5,Unit,70.0,,Meat,,,,,,,,,,,,,,,,1.0,9.99,,,,,,0.0,,,8.0,,0.0,4.0,,,,,No,,,,25.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,170.0,60.0,,pack,Yes,,,,0.2,,Ground Beef
8ac0fe33-7901-463d-be7a-a82cf4ae80bf,,bottle,,,,1.6,,,,,,,,0.01,Chocolate,,tbsp,0,,,4.9,,,1.8,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,12.0,,,12.8,,12.2,1.0,,,,,No,,,,0.3,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,49.0,2.0,,,Yes,,,,0.1,,Chocolate
8b8d448e-7a10-4dab-b7d3-3f55a877c962,,bag,,365WFM OG BABY SPINACH,,0.7,,,,,,,,0.1,Spinach,,cup,0,oz,,0.1,30.0,,0.1,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,16.0,5.99,,,,,,1.1,,,0.4,,0.4,1.0,,,,,Yes,,,,0.9,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,7.0,24.0,,,Yes,,,,0.1,,Spinach
8d2a39df-9319-4579-996d-8d7032c37f03,,can,,365WFM OG CANNELLNI BEAN,,5.0,,,,,,,,0.0,Cannellini Beans,,cup,0,oz,,0.0,260.0,,0.0,Unit,0.0,,Canned Food,,,,,,,,,,,g / cup,,,,,15.5,1.49,,,,,,19.0,,,0.0,,0.0,0.5,,,,,Yes,,,,6.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,100.0,110.0,,,No,,,,0.0,,Cannellini Beans
913dc194-18b1-495b-a446-b81d32ec8d5e,,box,,,,3.6,,,,551.0,,,,0.1,Blueberries,,cup,0,,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,4.99,,,,,,21.0,,mL,0.5,,14.7,1.0,,,,,Yes,,,,1.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,84.0,1.46,,box,Yes,,,,0.1,,Blueberries
92256320-ba5d-4340-a963-3ae5c2a407ff,,bag,,,,0.0,,,,,,,,5.4,,,oz,0,oz,,3.0,,,5.0,Unit,25.0,,Deli,,,,,,,,,,,,,,,,6.0,11.99,,,,,,0.0,,,8.0,,0.0,1.0,,,,,No,,,,8.0,,No,,,,,,Whole Foods,,No,No,,,,,1.0,1.0,,110.0,460.0,,bag,Yes,,,,0.1,,Chorizo
9235f00e-0470-44fe-9bb6-e6517722f297,,box,,MYRF OG BASIL,,1.11,,,,,,,,0.025,Basil,,oz,0,oz,,0.012,,,0.03,Unit,0.0,,Fresh Herbs,,,,,,,,,,,,,,,,1.5,3.99,,,,,,1.23,,,0.17,,0.09,1.0,,,,,Yes,,,,0.72,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,8.0,1.0,,box,Yes,,,,0.11,,Basil
9247f23d-9ce3-46d2-bd20-bf75bda6c4f7,,jar,,NYSHK GND SUMAC BERRIES,,0.1,,,,,,,,0.1,Sumac,,tsp,0,oz,,0.0,8.0,,0.1,Unit,0.0,,Spices,,,,,,,,,,,g / tbsp,,,,,2.0,8.99,,,,,,1.5,,,0.1,,0.1,1.0,,,,,Yes,,,,0.3,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,7.0,1.0,,jar,Yes,,,,0.2,,Sumac
940980a1-db28-444e-87a4-026c9fe08ce8,,bag,,365WFM OG ALL PURP FLOUR,,1.0,,,,,,,,0.0,Wheat,,g,0,lbs,,0.0,120.0,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,5.0,7.99,,,,,,23.0,,,0.0,,0.0,30.0,,,,,Yes,,,,3.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,110.0,0.0,,,No,,,,0.0,,White Flour
967e0721-afdd-425a-867b-4f413dc88893,,can,,365WFM OG GARBANZO BEAN,,6.0,,,,,,,,2.4,Chickpeas,,cup,0,oz,,0.0,260.0,,2.0,Unit,0.0,,Canned Food,,,,,,,,,,,g / cup,,,,,15.5,1.49,,,,,,20.0,,,2.0,,0.0,0.5,,,,,Yes,,,,7.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,120.0,90.0,,,No,,,,2.4,,Chickpeas
9953f6aa-3bb8-4daf-98f2-2c6fad08fc40,,root,,GALANGAL ROOT,,0.7,,,,,,,,0.011,Galangal,,tbsp,0,lbs,,0.0,12.0,,0.02,Unit,0.0,,Pantry,,,,,,,,,,,g / tbsp,,,,,0.28,2.24,,,,,,2.2,,,0.2,,0.4,1.0,,,,,Yes,,,,0.2,,Yes,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,1.0,,6.0,1.0,,,Yes,,,,0.1,,Galangal
a0eae1fa-2622-438d-9491-3b3ebf30f9e4,,bunch,,CELERY BUNCH,,0.6,,,,,,,,0.0,Celery,,unit,1,g,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,320.0,1.99,,,,,,1.2,,,0.1,,0.5,1.0,,,,,Yes,,,,0.3,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,8.0,,6.4,32.0,,,Yes,,,,0.0,,Celery
a34eb2d9-88ec-4b10-a2f8-d12c0c7fc527,,bottle,,365WFM OG VRGN CNUT OIL,,0.0,,,,14.0,,,,0.008,Coconut,,tbsp,0,,,14.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,7.99,,,,,,0.0,,fl oz,14.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,117.0,0.0,,,Yes,,,,0.0,,Coconut Oil
